OG0019634			Transcript_CBG25860.1	
OG0019635		Transcript_Y66H1A.2b.1		
OG0019636		Transcript_F47D2.3.1		
OG0019637		Transcript_C09G9.7b.1		
OG0019638		Transcript_F54D5.23.1		
OG0019639	g6970.t1			
OG0019640				transcript_QX1410.29910.1
OG0019641		Transcript_Y57A10B.3.1		
OG0019642				transcript_QX1410.33383.1
OG0019643				transcript_QX1410.39630.1
OG0019644				transcript_QX1410.27827.1
OG0019645		Transcript_C17A2.7.1		
OG0019646				transcript_QX1410.25411.1
OG0019647				transcript_QX1410.31697.1
OG0019648		Transcript_K03A1.4b.1		
OG0019649	g3928.t1			
OG0019650	g20169.t1			
OG0019651			Transcript_CBG12272.1	
OG0019652		Transcript_Y49E10.3.1		
OG0019653				transcript_QX1410.37917.1
OG0019654		Transcript_Y42A5A.2c.1		
OG0019655			Transcript_CBG24062.1	
OG0019656				transcript_QX1410.37103.1
OG0019657		Transcript_F08A8.6.1		
OG0019658			Transcript_CBG30547.1	
OG0019659		Transcript_Y75D11A.6.1		
OG0019660		Transcript_T11F1.5.1		
OG0019661				transcript_QX1410.40924.1
OG0019662		Transcript_C14E2.4.1		
OG0019663			Transcript_CBG31120.1	
OG0019664			Transcript_CBG28062.1	
OG0019665		Transcript_Y46G5A.47.1		
OG0019666		Transcript_F54D5.4.1		
OG0019667		Transcript_C11H1.4b.1		
OG0019668			Transcript_CBG11792.1	
OG0019669		Transcript_F59A1.12.1		
OG0019670		Transcript_T06A10.107.1		
OG0019671		Transcript_T10B9.5.1		
OG0019672				transcript_QX1410.17408.1
OG0019673			Transcript_CBG30800.1	
OG0019674				transcript_QX1410.19198.1
OG0019675				transcript_QX1410.26797.1
OG0019676		Transcript_F20D6.15.1		
OG0019677		Transcript_W09C5.4.1		
OG0019678		Transcript_F20D1.4.1		
OG0019679			Transcript_CBG13996.1	
OG0019680		Transcript_T23G11.11.1		
OG0019681	g14232.t1			
OG0019682		Transcript_Y38H6C.25.1		
OG0019683		Transcript_W03F8.6d.1		
OG0019684			Transcript_CBG30078.1	
OG0019685		Transcript_T21H3.2a.1		
OG0019686		Transcript_F57F5.4a.1		
OG0019687				transcript_QX1410.26309.1
OG0019688		Transcript_W04H10.5.1		
OG0019689				transcript_QX1410.23831.1
OG0019690		Transcript_K06H7.2.1		
OG0019691		Transcript_Y66A7A.8.1		
OG0019692		Transcript_C30G7.5.1		
OG0019693		Transcript_F09C6.11b.1		
OG0019694		Transcript_Y39G8B.13.1		
OG0019695		Transcript_T19C3.6.1		
OG0019696		Transcript_K03D3.11.1		
OG0019697		Transcript_Y53F4B.22b.1		
OG0019698		Transcript_C31C9.9.1		
OG0019699	g18967.t1			
OG0019700	g3829.t1			
OG0019701		Transcript_R193.1.1		
OG0019702		Transcript_F23H12.7b.1		
OG0019703		Transcript_Y102A5C.4.1		
OG0019704		Transcript_Y110A7A.9b.2		
OG0019705		Transcript_C33D3.3.1		
OG0019706		Transcript_B0024.14f.1		
OG0019707		Transcript_B0564.4.1		
OG0019708				transcript_QX1410.43523.1
OG0019709		Transcript_Y92H12BL.6.1		
OG0019710		Transcript_T17H7.4m.1		
OG0019711		Transcript_W05G11.5.1		
OG0019712		Transcript_C36C5.5.1		
OG0019713		Transcript_Y37F4.4.1		
OG0019714			Transcript_CBG30396.1	
OG0019715		Transcript_H14E04.2d.1		
OG0019716				transcript_QX1410.30677.1
OG0019717		Transcript_T05E7.5.1		
OG0019718		Transcript_C14A6.3.1		
OG0019719				transcript_QX1410.28515.1
OG0019720		Transcript_C33C12.1.1		
OG0019721				transcript_QX1410.41752.1
OG0019722		Transcript_F54C1.8.1		
OG0019723		Transcript_F58E1.6b.1		
OG0019724		Transcript_Y22D7AL.1.1		
OG0019725				transcript_QX1410.40807.1
OG0019726		Transcript_K04A8.18.1		
OG0019727		Transcript_F20D1.22.1		
OG0019728			Transcript_CBG19472.1	
OG0019729		Transcript_T26E4.3.1		
OG0019730			Transcript_CBG28121.1	
OG0019731	g13333.t1			
OG0019732				transcript_QX1410.1487.1
OG0019733			Transcript_CBG26486.1	
OG0019734		Transcript_C02A12.4.1		
OG0019735		Transcript_R09F10.9.1		
OG0019736		Transcript_T01A4.1b.1		
OG0019737				transcript_QX1410.22577.1
OG0019738				transcript_QX1410.33287.1
OG0019739		Transcript_F46F5.14.1		
OG0019740		Transcript_C06B3.5.1		
OG0019741	g17820.t1			
OG0019742				transcript_QX1410.13174.1
OG0019743				transcript_QX1410.38646.1
OG0019744		Transcript_C16C2.3b.1		
OG0019745				transcript_QX1410.24901.1
OG0019746	g8550.t1			
OG0019747	g18078.t1			
OG0019748		Transcript_Y32B12B.7.1		
OG0019749		Transcript_T28A11.22.1		
OG0019750		Transcript_F35A5.8b.1		
OG0019751			Transcript_CBG14552.1	
OG0019752			Transcript_CBG06526.1	
OG0019753		Transcript_T06G6.4.1		
OG0019754		Transcript_F11D11.4.1		
OG0019755				transcript_QX1410.43871.1
OG0019756			Transcript_CBG29858.1	
OG0019757	g14652.t1			
OG0019758		Transcript_ZC204.14.1		
OG0019759			Transcript_CBG29889.1	
OG0019760	g17274.t1			
OG0019761		Transcript_C17H1.2.1		
OG0019762		Transcript_F23H12.3b.1		
OG0019763		Transcript_D1005.10.1		
OG0019764		Transcript_C28H8.5a.1		
OG0019765				transcript_QX1410.40615.1
OG0019766		Transcript_F43A11.1.1		
OG0019767		Transcript_Y49F6B.8.1		
OG0019768			Transcript_CBG25409.1	
OG0019769		Transcript_F42F12.11.1		
OG0019770		Transcript_T13F2.4.1		
OG0019771		Transcript_C37E2.3.1		
OG0019772				transcript_QX1410.26011.1
OG0019773		Transcript_F08G2.5.1		
OG0019774		Transcript_K10C2.7.1		
OG0019775		Transcript_T23G4.127.1		
OG0019776		Transcript_C03G6.21.1		
OG0019777			Transcript_CBG30346.1	
OG0019778				transcript_QX1410.34733.1
OG0019779		Transcript_C45H4.21.1		
OG0019780		Transcript_T04A8.4b.1		
OG0019781		Transcript_H25P06.5.1		
OG0019782		Transcript_F54E4.1d.1		
OG0019783		Transcript_C25E10.8.1		
OG0019784			Transcript_CBG30494.1	
OG0019785		Transcript_Y41D4B.17.1		
OG0019786				transcript_QX1410.40693.1
OG0019787				transcript_QX1410.34266.1
OG0019788		Transcript_ZC8.4h.1		
OG0019789		Transcript_ZC116.1.1		
OG0019790			Transcript_CBG30212.1	
OG0019791				transcript_QX1410.40532.1
OG0019792		Transcript_F13G3.5b.1		
OG0019793		Transcript_F53H4.6.1		
OG0019794		Transcript_C09G12.8a.1		
OG0019795	g18036.t1			
OG0019796		Transcript_R09D1.5.1		
OG0019797		Transcript_M01D7.2a.1		
OG0019798		Transcript_C26H9A.4.1		
OG0019799			Transcript_CBG14809c.1	
OG0019800	g15044.t1			
OG0019801		Transcript_F07B7.12.1		
OG0019802		Transcript_F35H8.12.1		
OG0019803			Transcript_CBG13597.1	
OG0019804		Transcript_ZK643.1a.1		
OG0019805				transcript_QX1410.37870.1
OG0019806		Transcript_F33E2.7.1		
OG0019807	g6386.t1			
OG0019808		Transcript_C35D10.2.1		
OG0019809				transcript_QX1410.29693.1
OG0019810				transcript_QX1410.38004.1
OG0019811		Transcript_R06C7.5b.1		
OG0019812				transcript_QX1410.37316.1
OG0019813				transcript_QX1410.23620.1
OG0019814			Transcript_CBG26120.1	
OG0019815		Transcript_ZK381.3.1		
OG0019816		Transcript_C26G2.2b.1		
OG0019817				transcript_QX1410.19616.1
OG0019818		Transcript_B0024.14d.1		
OG0019819	g21063.t1			
OG0019820	g19903.t1			
OG0019821		Transcript_W07E6.1b.1		
OG0019822				transcript_QX1410.31146.1
OG0019823				transcript_QX1410.19717.1
OG0019824		Transcript_C34D4.3.1		
OG0019825		Transcript_K09C4.4.1		
OG0019826		Transcript_T05C12.6a.1		
OG0019827				transcript_QX1410.17155.3
OG0019828		Transcript_F54E4.1e.1		
OG0019829				transcript_QX1410.33329.1
OG0019830				transcript_QX1410.31929.1
OG0019831			Transcript_CBG25336.1	
OG0019832		Transcript_T01D3.4a.1		
OG0019833				transcript_QX1410.19434.1
OG0019834		Transcript_C54C6.11.1		
OG0019835		Transcript_4R79.1b.1		
OG0019836		Transcript_F49C5.5.1		
OG0019837				transcript_QX1410.37916.1
OG0019838		Transcript_Y17G9B.1.1		
OG0019839				transcript_QX1410.36341.1
OG0019840		Transcript_R13D7.6.1		
OG0019841		Transcript_C30A5.7a.1		
OG0019842		Transcript_Y66D12A.1.1		
OG0019843				transcript_QX1410.29555.1
OG0019844		Transcript_M04D8.2.1		
OG0019845		Transcript_C23F12.3.1		
OG0019846		Transcript_Y39A3A.3.1		
OG0019847			Transcript_CBG31083.1	
OG0019848		Transcript_F19G12.8.1		
OG0019849			Transcript_CBG00238.1	
OG0019850		Transcript_W09C2.7.1		
OG0019851		Transcript_R07C3.13a.1		
OG0019852		Transcript_C33A12.3b.1		
OG0019853		Transcript_Y73C8C.2.1		
OG0019854		Transcript_B0513.3b.1		
OG0019855	g2407.t1			
OG0019856			Transcript_CBG30389.1	
OG0019857				transcript_QX1410.23331.1
OG0019858		Transcript_W06D11.3.1		
OG0019859		Transcript_T26C11.1a.1		
OG0019860	g6045.t1			
OG0019861			Transcript_CBG25033.1	
OG0019862		Transcript_Y38H6C.8.1		
OG0019863	g6012.t1			
OG0019864				transcript_QX1410.39128.1
OG0019865		Transcript_K08E5.6.1		
OG0019866		Transcript_T01B10.4b.1		
OG0019867		Transcript_C02E7.8.1		
OG0019868		Transcript_Y43F8C.10b.1		
OG0019869		Transcript_W04G5.16.1		
OG0019870		Transcript_F27E11.1b.1		
OG0019871			Transcript_CBG11449.1	
OG0019872				transcript_QX1410.29800.1
OG0019873		Transcript_F20D6.9.1		
OG0019874	g3038.t1			
OG0019875		Transcript_F22B3.7.1		
OG0019876			Transcript_CBG13449.1	
OG0019877		Transcript_ZK616.6b.1		
OG0019878		Transcript_C41G6.6.1		
OG0019879		Transcript_F56D6.11.1		
OG0019880		Transcript_F23H12.4b.1		
OG0019881		Transcript_F23H12.9a.1		
OG0019882		Transcript_W02D7.5.1		
OG0019883	g9012.t1			
OG0019884		Transcript_Y51B9A.14.1		
OG0019885			Transcript_CBG31198.1	
OG0019886		Transcript_C33G8.2.1		
OG0019887		Transcript_F38H12.3c.1		
OG0019888			Transcript_CBG30548.1	
OG0019889		Transcript_F40G9.7.1		
OG0019890		Transcript_C53A5.8.1		
OG0019891		Transcript_F53B7.5a.1		
OG0019892		Transcript_F41G4.7.1		
OG0019893		Transcript_Y54G2A.25b.1		
OG0019894		Transcript_T05G5.10c.1		
OG0019895		Transcript_T03D3.2.1		
OG0019896		Transcript_Y24D9A.8b.1		
OG0019897		Transcript_F55A12.9c.1		
OG0019898				transcript_QX1410.41272.1
OG0019899			Transcript_CBG20907.1	
OG0019900			Transcript_CBG29834.1	
OG0019901	g11381.t1			
OG0019902				transcript_QX1410.35528.1
OG0019903		Transcript_W09H1.2.1		
OG0019904		Transcript_F42C5.8b.1		
OG0019905		Transcript_F47E1.4.1		
OG0019906	g6270.t1			
OG0019907		Transcript_D1086.21.1		
OG0019908		Transcript_F59E12.3.1		
OG0019909			Transcript_CBG29824.1	
OG0019910		Transcript_C02F5.5.1		
OG0019911		Transcript_M199.4.1		
OG0019912		Transcript_H12C20.7.1		
OG0019913				transcript_QX1410.41981.1
OG0019914		Transcript_Y54G11A.8b.1		
OG0019915		Transcript_F23D12.11.1		
OG0019916		Transcript_C33D9.2.1		
OG0019917				transcript_QX1410.32342.1
OG0019918			Transcript_CBG25984.1	
OG0019919	g17967.t1			
OG0019920		Transcript_K07A1.13.1		
OG0019921		Transcript_C33H5.1.1		
OG0019922		Transcript_K05F1.1.1		
OG0019923		Transcript_D1086.9.1		
OG0019924		Transcript_C33B4.3b.1		
OG0019925		Transcript_F19H6.4.1		
OG0019926		Transcript_F09G2.6.1		
OG0019927		Transcript_T28D9.11.1		
OG0019928			Transcript_CBG29957.1	
OG0019929			Transcript_CBG13791.1	
OG0019930		Transcript_B0348.4o.1		
OG0019931			Transcript_CBG16430.1	
OG0019932		Transcript_T01H8.1b.1		
OG0019933		Transcript_F28C10.1.1		
OG0019934				transcript_QX1410.36423.1
OG0019935		Transcript_T03E6.7b.1		
OG0019936		Transcript_K10C9.6.1		
OG0019937				transcript_QX1410.25262.1
OG0019938				transcript_QX1410.40045.1
OG0019939		Transcript_C04C3.14.1		
OG0019940		Transcript_C31H5.6b.1		
OG0019941	g13416.t1			
OG0019942				transcript_QX1410.40280.1
OG0019943		Transcript_F44C8.11.1		
OG0019944				transcript_QX1410.33265.1
OG0019945		Transcript_C08D8.2a.1		
OG0019946	g2677.t1			
OG0019947				transcript_QX1410.32872.2
OG0019948			Transcript_CBG30410.1	
OG0019949		Transcript_C38H2.1b.1		
OG0019950			Transcript_CBG30075.1	
OG0019951				transcript_QX1410.25866.1
OG0019952		Transcript_C08B6.3b.1		
OG0019953		Transcript_F59A1.18.1		
OG0019954		Transcript_Y39A1B.1.1		
OG0019955		Transcript_R160.13.1		
OG0019956		Transcript_T22H9.3.1		
OG0019957				transcript_QX1410.12591.1
OG0019958		Transcript_T15B7.13.1		
OG0019959		Transcript_C49C8.5.1		
OG0019960		Transcript_K08B12.5e.1		
OG0019961	g18275.t1			
OG0019962			Transcript_CBG30059.1	
OG0019963				transcript_QX1410.38474.1
OG0019964				transcript_QX1410.18833.1
OG0019965		Transcript_F22A3.1a.1		
OG0019966		Transcript_C29F9.9.1		
OG0019967		Transcript_F07A5.7b.1		
OG0019968		Transcript_R05D7.5a.1		
OG0019969		Transcript_EEED8.7a.1		
OG0019970				transcript_QX1410.37018.1
OG0019971		Transcript_F02D10.2.1		
OG0019972			Transcript_CBG06650.1	
OG0019973		Transcript_C24D10.49.1		
OG0019974				transcript_QX1410.31348.1
OG0019975	g8503.t1			
OG0019976		Transcript_C15A11.6.1		
OG0019977		Transcript_T12A7.4b.1		
OG0019978		Transcript_F41G3.19.1		
OG0019979		Transcript_Y69A2AR.26.1		
OG0019980		Transcript_T21E12.4b.1		
OG0019981				transcript_QX1410.23188.1
OG0019982				transcript_QX1410.40972.1
OG0019983			Transcript_CBG30079.1	
OG0019984	g4495.t1			
OG0019985		Transcript_F27D9.12.1		
OG0019986		Transcript_Y39B6A.23.1		
OG0019987			Transcript_CBG30540.1	
OG0019988		Transcript_E01A2.8.1		
OG0019989		Transcript_R09H3.2.1		
OG0019990		Transcript_T21E8.4.1		
OG0019991		Transcript_F56C3.4.1		
OG0019992		Transcript_F42F12.2.1		
OG0019993			Transcript_CBG25160.1	
OG0019994		Transcript_F43C9.2c.1		
OG0019995				transcript_QX1410.23006.1
OG0019996				transcript_QX1410.37760.1
OG0019997		Transcript_Y7A5A.9.1		
OG0019998		Transcript_Y54E2A.12b.1		
OG0019999		Transcript_F02C9.3.1		
OG0020000			Transcript_CBG20610.1	
OG0020001			Transcript_CBG30397.1	
OG0020002		Transcript_Y73C8C.5.1		
OG0020003		Transcript_F59C6.16.1		
OG0020004				transcript_QX1410.23476.1
OG0020005		Transcript_Y105C5A.1285.1		
OG0020006				transcript_QX1410.28392.1
OG0020007		Transcript_C14F11.5a.1		
OG0020008	g11030.t1			
OG0020009		Transcript_F15G9.4c.1		
OG0020010		Transcript_C08F11.10.1		
OG0020011		Transcript_F43C11.10.1		
OG0020012				transcript_QX1410.33318.1
OG0020013				transcript_QX1410.35477.2
OG0020014				transcript_QX1410.38283.1
OG0020015				transcript_QX1410.37308.1
OG0020016		Transcript_C17C3.11.1		
OG0020017				transcript_QX1410.24604.1
OG0020018		Transcript_C55A6.12b.1		
OG0020019		Transcript_C45B11.2.1		
OG0020020		Transcript_F14F9.6.1		
OG0020021				transcript_QX1410.4177.1
OG0020022		Transcript_Y9C9A.4.1		
OG0020023		Transcript_C17G1.14.1		
OG0020024		Transcript_F54D7.3b.1		
OG0020025		Transcript_F34H10.1.1		
OG0020026				transcript_QX1410.31325.1
OG0020027				transcript_QX1410.26717.1
OG0020028		Transcript_M163.11.1		
OG0020029		Transcript_B0024.14a.1		
OG0020030		Transcript_F57B7.1b.1		
OG0020031		Transcript_Y71A12C.1.1		
OG0020032		Transcript_W02F12.3.1		
OG0020033				transcript_QX1410.38770.1
OG0020034		Transcript_C01A2.9.1		
OG0020035		Transcript_R03H4.1.1		
OG0020036			Transcript_CBG19372.1	
OG0020037				transcript_QX1410.39901.1
OG0020038		Transcript_ZK177.12.1		
OG0020039		Transcript_F26D2.14.1		
OG0020040		Transcript_C04G6.6.1		
OG0020041		Transcript_C24F3.4c.1		
OG0020042		Transcript_F44C8.7.1		
OG0020043			Transcript_CBG30430.1	
OG0020044		Transcript_F48B9.1.1		
OG0020045		Transcript_F42A6.2.1		
OG0020046			Transcript_CBG25673.1	
OG0020047		Transcript_F13A7.8.1		
OG0020048		Transcript_K02E7.4.1		
OG0020049		Transcript_F56D2.5.1		
OG0020050				transcript_QX1410.25994.1
OG0020051				transcript_QX1410.36444.1
OG0020052				transcript_QX1410.27802.1
OG0020053				transcript_QX1410.42282.1
OG0020054	g10329.t1			
OG0020055				transcript_QX1410.42049.1
OG0020056	g17703.t1			
OG0020057		Transcript_H19N07.3b.1		
OG0020058		Transcript_ZK829.8.1		
OG0020059	g13719.t1			
OG0020060		Transcript_C50D2.1b.1		
OG0020061		Transcript_R04B5.11.1		
OG0020062				transcript_QX1410.26725.3
OG0020063		Transcript_R06C7.2.1		
OG0020064	g4024.t1			
OG0020065		Transcript_C46H11.4b.1		
OG0020066		Transcript_LLC1.3b.1		
OG0020067		Transcript_ZK697.14.1		
OG0020068		Transcript_Y71A12B.5.1		
OG0020069		Transcript_M199.135.1		
OG0020070		Transcript_T24E12.12.1		
OG0020071		Transcript_T21F2.1b.1		
OG0020072	g4199.t1			
OG0020073			Transcript_CBG26209.1	
OG0020074		Transcript_Y67D8C.10e.1		
OG0020075		Transcript_F59H6.14.1		
OG0020076		Transcript_T24D8.6.1		
OG0020077		Transcript_F53G12.3.1		
OG0020078				transcript_QX1410.33568.1
OG0020079		Transcript_Y53C12A.11.1		
OG0020080				transcript_QX1410.37003.1
OG0020081		Transcript_T09F3.7.1		
OG0020082				transcript_QX1410.26815.1
OG0020083		Transcript_K09D9.3.1		
OG0020084	g8851.t1			
OG0020085	g13524.t1			
OG0020086				transcript_QX1410.18600.1
OG0020087		Transcript_C45H4.15.1		
OG0020088				transcript_QX1410.39912.1
OG0020089				transcript_QX1410.10636.1
OG0020090				transcript_QX1410.38286.1
OG0020091				transcript_QX1410.44208.1
OG0020092		Transcript_F26H11.4.1		
OG0020093	g10877.t1			
OG0020094		Transcript_T02G6.4.1		
OG0020095		Transcript_K01A2.5b.1		
OG0020096			Transcript_CBG13761.1	
OG0020097		Transcript_K02E2.2.1		
OG0020098		Transcript_C44C1.5b.1		
OG0020099				transcript_QX1410.33009.2
OG0020100		Transcript_K08F8.15.1		
OG0020101				transcript_QX1410.23273.1
OG0020102		Transcript_C08B6.18.1		
OG0020103		Transcript_Y41C4A.22.1		
OG0020104		Transcript_F36F2.3b.1		
OG0020105			Transcript_CBG19622.1	
OG0020106		Transcript_F09F7.7b.1		
OG0020107			Transcript_CBG24955.1	
OG0020108		Transcript_R12C12.6b.1		
OG0020109	g15866.t1			
OG0020110		Transcript_C18H7.1b.1		
OG0020111		Transcript_M7.10.1		
OG0020112		Transcript_F58B6.3a.1		
OG0020113			Transcript_CBG00799.1	
OG0020114		Transcript_K08C7.3e.1		
OG0020115		Transcript_W01H2.2.1		
OG0020116			Transcript_CBG24586.1	
OG0020117				transcript_QX1410.23413.1
OG0020118		Transcript_R04A9.3.1		
OG0020119		Transcript_T27C4.3.1		
OG0020120		Transcript_K05F1.14.1		
OG0020121		Transcript_T06G6.7.1		
OG0020122				transcript_QX1410.31602.1
OG0020123		Transcript_Y66H1B.2c.1		
OG0020124	g16309.t1			
OG0020125			Transcript_CBG30345.1	
OG0020126		Transcript_C07G3.4.1		
OG0020127				transcript_QX1410.23239.1
OG0020128		Transcript_R13H7.1.1		
OG0020129		Transcript_R04A9.6.1		
OG0020130			Transcript_CBG29940.1	
OG0020131	g17072.t1			
OG0020132			Transcript_CBG10320.1	
OG0020133		Transcript_K09H9.7.1		
OG0020134		Transcript_C04B4.1.1		
OG0020135		Transcript_K09F6.13.1		
OG0020136				transcript_QX1410.38267.1
OG0020137		Transcript_C17F4.5.1		
OG0020138		Transcript_F07C4.7.1		
OG0020139		Transcript_T26E4.4.1		
OG0020140				transcript_QX1410.31360.1
OG0020141		Transcript_F20D6.3.1		
OG0020142				transcript_QX1410.9240.1
OG0020143		Transcript_F38B7.10.1		
OG0020144	g10959.t1			
OG0020145		Transcript_Y57E12B.4.1		
OG0020146		Transcript_T08B1.1c.1		
OG0020147				transcript_QX1410.34268.1
OG0020148		Transcript_F07C6.3.1		
OG0020149		Transcript_T10D4.19.1		
OG0020150		Transcript_T04A8.13.1		
OG0020151			Transcript_CBG31072.1	
OG0020152	g6156.t1			
OG0020153		Transcript_Y45F10B.6.1		
OG0020154				transcript_QX1410.24677.1
OG0020155		Transcript_F41B4.4b.1		
OG0020156		Transcript_Y60A3A.7.1		
OG0020157			Transcript_CBG26988b.1	
OG0020158				transcript_QX1410.38171.1
OG0020159				transcript_QX1410.38502.1
OG0020160				transcript_QX1410.30419.1
OG0020161				transcript_QX1410.43863.1
OG0020162		Transcript_C50B6.4.1		
OG0020163				transcript_QX1410.655.1
OG0020164	g2305.t1			
OG0020165		Transcript_Y46B2A.1.1		
OG0020166		Transcript_F45D11.9.1		
OG0020167				transcript_QX1410.36994.1
OG0020168		Transcript_ZK1240.11.1		
OG0020169				transcript_QX1410.7511.1
OG0020170		Transcript_C55A6.5.1		
OG0020171				transcript_QX1410.26759.1
OG0020172			Transcript_CBG24505.1	
OG0020173				transcript_QX1410.34165.1
OG0020174		Transcript_C12D8.18.1		
OG0020175				transcript_QX1410.40455.1
OG0020176	g17712.t1			
OG0020177		Transcript_Y41D4A.4d.1		
OG0020178	g14533.t2			
OG0020179			Transcript_CBG25709.1	
OG0020180	g19262.t1			
OG0020181		Transcript_Y64G10A.7c.1		
OG0020182				transcript_QX1410.22413.1
OG0020183		Transcript_F12E12.6.1		
OG0020184		Transcript_F55A3.6.1		
OG0020185	g1419.t1			
OG0020186		Transcript_ZC376.1.1		
OG0020187		Transcript_ZK54.2a.1		
OG0020188		Transcript_C38D4.5c.1		
OG0020189				transcript_QX1410.25659.2
OG0020190		Transcript_R102.8.1		
OG0020191		Transcript_C44B12.3.1		
OG0020192				transcript_QX1410.38310.1
OG0020193		Transcript_W02D9.6.1		
OG0020194		Transcript_F54A3.4.1		
OG0020195		Transcript_F18E3.10.1		
OG0020196	g397.t1			
OG0020197		Transcript_C41D11.10.1		
OG0020198		Transcript_W04A8.2.1		
OG0020199		Transcript_C34E10.12b.1		
OG0020200			Transcript_CBG27230.1	
OG0020201		Transcript_W06G6.10.1		
OG0020202				transcript_QX1410.33132.1
OG0020203		Transcript_Y113G7A.22.1		
